OPENSECRETS.INDUSTRY,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,AMOUNT,INDUSTRYPERCENT,CANDTOTAL,INCUMBENT,VOTES,PERCENT,PRIMARY.INDUSTRY,SECONDARY.INDUSTRY1,SECONDARY.INDUSTRY2,SECONDARY.INDUSTRY3,WINNER,indrank,TotalRaceFunds,RaceFundPerc,X,Sector,AdjClose,Group,YrPercentChange,RelYear
Misc Energy,2012,CA,GARY,DELONG,47,GARY DELONG,R,48250,0.065444405,737267,0,99919,0.4344,Energy,,,,0,5,1421619,0.518610823,93,Energy,2302.988878,Values1314b,0.151340006,2012
Crop Production & Basic Processing,2012,CA,GARY,DELONG,47,GARY DELONG,R,35800,0.048557714,737267,0,99919,0.4344,Consumer Staples,,,,0,6,1421619,0.518610823,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Automotive,2012,CA,GARY,DELONG,47,GARY DELONG,R,106829,0.14489866,737267,0,99919,0.4344,Consumer Discretionary,,,,0,3,1421619,0.518610823,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Electric Utilities,2012,CA,GARY,DELONG,47,GARY DELONG,R,14500,0.01966723,737267,0,99919,0.4344,Utilities,,,,0,7,1421619,0.518610823,100,Utilities,1570.556263,Values1314b,0.473743269,2012
Sea Transport,2012,CA,ALAN,LOWENTHAL,47,ALAN LOWENTHAL,D,16000,0.023379781,684352,0,130093,0.5656,Industrials,,,,1,4,1421619,0.481389177,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Misc Finance,2012,CA,GARY,DELONG,47,GARY DELONG,R,48296,0.065506797,737267,0,99919,0.4344,Financials,,,,0,4,1421619,0.518610823,94,Financials,5999.823849,Values1314b,0.542910069,2012
Home Builders,2012,CA,GARY,DELONG,47,GARY DELONG,R,14500,0.01966723,737267,0,99919,0.4344,Industrials,,,,0,8,1421619,0.518610823,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Casinos/Gambling,2012,CA,ALAN,LOWENTHAL,47,ALAN LOWENTHAL,D,12000,0.017534836,684352,0,130093,0.5656,Consumer Discretionary,,,,1,5,1421619,0.481389177,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Automotive,2012,CA,DANA,ROHRABACHER,48,DANA ROHRABACHER,R,35050,0.132974183,263585,1,177144,0.6098,Consumer Discretionary,,,,1,3,264539,0.996393726,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Health Services/HMOs,2012,CA,DANA,ROHRABACHER,48,DANA ROHRABACHER,R,17000,0.064495324,263585,1,177144,0.6098,Health Care,,,,1,6,264539,0.996393726,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Misc Finance,2012,CA,DANA,ROHRABACHER,48,DANA ROHRABACHER,R,13650,0.051785951,263585,1,177144,0.6098,Financials,,,,1,7,264539,0.996393726,94,Financials,5999.823849,Values1314b,0.542910069,2012
Chemical & Related Manufacturing,2012,CA,DANA,ROHRABACHER,48,DANA ROHRABACHER,R,7700,0.029212588,263585,1,177144,0.6098,Materials,,,,1,9,264539,0.996393726,98,Materials,2244.49036,Values1314b,0.413267616,2012
Business Services,2012,CA,RON,VARASTEH,48,RON VARASTEH,D,250,0.262054507,954,0,113358,0.3902,Consumer Discretionary,Industrials,,,0,2,264539,0.003606274,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Electric Utilities,2012,CA,DANA,ROHRABACHER,48,DANA ROHRABACHER,R,10000,0.037938426,263585,1,177144,0.6098,Utilities,,,,1,8,264539,0.996393726,100,Utilities,1570.556263,Values1314b,0.473743269,2012
Misc Energy,2012,CA,DANA,ROHRABACHER,48,DANA ROHRABACHER,R,18550,0.07037578,263585,1,177144,0.6098,Energy,,,,1,5,264539,0.996393726,93,Energy,2302.988878,Values1314b,0.151340006,2012
Air Transport,2012,CA,DANA,ROHRABACHER,48,DANA ROHRABACHER,R,23400,0.088775917,263585,1,177144,0.6098,Industrials,,,,1,4,264539,0.996393726,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Construction Services,2012,CA,DARRELL,ISSA,49,DARRELL ISSA,R,32050,0.029189409,1098001,1,159725,0.5816,Industrials,,,,1,8,1133876,0.968360738,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Insurance,2012,CA,DARRELL,ISSA,49,DARRELL ISSA,R,132500,0.120673843,1098001,1,159725,0.5816,Financials,,,,1,4,1133876,0.968360738,94,Financials,5999.823849,Values1314b,0.542910069,2012
Misc Business,2012,CA,JERRY,TETALMAN,49,JERRY TETALMAN,D,250,0.006968641,35875,0,114893,0.4184,Materials,Consumer Discretionary,Consumer Staples,Industrials,0,8,1133876,0.031639262,98,Materials,2244.49036,Values1314b,0.413267616,2012
Automotive,2012,CA,DARRELL,ISSA,49,DARRELL ISSA,R,243236,0.22152621,1098001,1,159725,0.5816,Consumer Discretionary,,,,1,2,1133876,0.968360738,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Defense Electronics,2012,CA,JERRY,TETALMAN,49,JERRY TETALMAN,D,1300,0.036236934,35875,0,114893,0.4184,Industrials,,,,0,5,1133876,0.031639262,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Oil & Gas,2012,CA,DARRELL,ISSA,49,DARRELL ISSA,R,72450,0.065983546,1098001,1,159725,0.5816,Energy,,,,1,6,1133876,0.968360738,93,Energy,2302.988878,Values1314b,0.151340006,2012
Hospitals/Nursing Homes,2012,CA,JERRY,TETALMAN,49,JERRY TETALMAN,D,500,0.013937282,35875,0,114893,0.4184,Health Care,,,,0,6,1133876,0.031639262,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Accountants,2012,CA,JERRY,TETALMAN,49,JERRY TETALMAN,D,1500,0.041811847,35875,0,114893,0.4184,Financials,,,,0,3,1133876,0.031639262,94,Financials,5999.823849,Values1314b,0.542910069,2012
"Beer, Wine & Liquor",2012,CA,DARRELL,ISSA,49,DARRELL ISSA,R,35000,0.031876109,1098001,1,159725,0.5816,Consumer Staples,,,,1,7,1133876,0.968360738,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Pharmaceuticals/Health Products,2012,CA,DARRELL,ISSA,49,DARRELL ISSA,R,73750,0.067167516,1098001,1,159725,0.5816,Health Care,,,,1,5,1133876,0.968360738,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Automotive,2012,CA,JERRY,TETALMAN,49,JERRY TETALMAN,D,1400,0.03902439,35875,0,114893,0.4184,Consumer Discretionary,,,,0,4,1133876,0.031639262,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Retail Sales,2012,CA,MIKE,THOMPSON,5,MIKE THOMPSON,D,48500,0.041842737,1159102,1,202872,0.7447,Consumer Discretionary,,,,1,7,1162852,0.99677517,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Electric Utilities,2012,CA,MIKE,THOMPSON,5,MIKE THOMPSON,D,48603,0.041931599,1159102,1,202872,0.7447,Utilities,,,,1,6,1162852,0.99677517,100,Utilities,1570.556263,Values1314b,0.473743269,2012
Accountants,2012,CA,MIKE,THOMPSON,5,MIKE THOMPSON,D,271545,0.234271876,1159102,1,202872,0.7447,Financials,,,,1,1,1162852,0.99677517,94,Financials,5999.823849,Values1314b,0.542910069,2012
Agricultural Services/Products,2012,CA,MIKE,THOMPSON,5,MIKE THOMPSON,D,253860,0.219014375,1159102,1,202872,0.7447,Consumer Staples,,,,1,2,1162852,0.99677517,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Crop Production & Basic Processing,2012,CA,RANDY,LOFTIN,5,RANDY LOFTIN,R,1000,0.266666667,3750,0,69545,0.2553,Consumer Staples,,,,0,2,1162852,0.00322483,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Health Services/HMOs,2012,CA,MIKE,THOMPSON,5,MIKE THOMPSON,D,162900,0.140539832,1159102,1,202872,0.7447,Health Care,,,,1,4,1162852,0.99677517,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Automotive,2012,CA,DUNCAN,HUNTER,50,DUNCAN D HUNTER,R,69450,0.121731692,570517,1,174838,0.6769,Consumer Discretionary,,,,1,4,570517,1,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Air Transport,2012,CA,DUNCAN,HUNTER,50,DUNCAN D HUNTER,R,274915,0.481869953,570517,1,174838,0.6769,Industrials,,,,1,1,570517,1,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Insurance,2012,CA,DUNCAN,HUNTER,50,DUNCAN D HUNTER,R,15250,0.026730141,570517,1,174838,0.6769,Financials,,,,1,5,570517,1,94,Financials,5999.823849,Values1314b,0.542910069,2012
Misc Business,2012,CA,MICHAEL,CRIMMINS,51,MICHAEL CRIMMINS,R,250,0.032051282,7800,0,45464,0.2852,Materials,Consumer Discretionary,Consumer Staples,Industrials,0,5,634851,0.012286348,98,Materials,2244.49036,Values1314b,0.413267616,2012
Crop Production & Basic Processing,2012,CA,MICHAEL,CRIMMINS,51,MICHAEL CRIMMINS,R,800,0.102564103,7800,0,45464,0.2852,Consumer Staples,,,,0,4,634851,0.012286348,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Casinos/Gambling,2012,CA,JUAN,VARGAS,51,JUAN VARGAS,D,27000,0.043058699,627051,0,113934,0.7148,Consumer Discretionary,,,,1,5,634851,0.987713652,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Health Services/HMOs,2012,CA,JUAN,VARGAS,51,JUAN VARGAS,D,58250,0.092895155,627051,0,113934,0.7148,Health Care,,,,1,4,634851,0.987713652,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Accountants,2012,CA,JUAN,VARGAS,51,JUAN VARGAS,D,186100,0.296786067,627051,0,113934,0.7148,Financials,,,,1,2,634851,0.987713652,94,Financials,5999.823849,Values1314b,0.542910069,2012
Environmental Svcs/Equipment,2012,CA,JUAN,VARGAS,51,JUAN VARGAS,D,11000,0.017542433,627051,0,113934,0.7148,Industrials,,,,1,7,634851,0.987713652,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Accountants,2012,CA,MICHAEL,CRIMMINS,51,MICHAEL CRIMMINS,R,2750,0.352564103,7800,0,45464,0.2852,Financials,,,,0,1,634851,0.012286348,94,Financials,5999.823849,Values1314b,0.542910069,2012
Oil & Gas,2012,CA,JUAN,VARGAS,51,JUAN VARGAS,D,12000,0.019137199,627051,0,113934,0.7148,Energy,,,,1,6,634851,0.987713652,93,Energy,2302.988878,Values1314b,0.151340006,2012
Electric Utilities,2012,CA,BRIAN,BILBRAY,52,BRIAN P BILBRAY,R,65250,0.039747032,1641632,1,144459,0.4882,Utilities,,,,0,6,2605846,0.629980436,100,Utilities,1570.556263,Values1314b,0.473743269,2012
Oil & Gas,2012,CA,BRIAN,BILBRAY,52,BRIAN P BILBRAY,R,62250,0.037919582,1641632,1,144459,0.4882,Energy,,,,0,7,2605846,0.629980436,93,Energy,2302.988878,Values1314b,0.151340006,2012
Telephone Utilities,2012,CA,BRIAN,BILBRAY,52,BRIAN P BILBRAY,R,34500,0.021015672,1641632,1,144459,0.4882,Telecommunication Services,,,,0,8,2605846,0.629980436,99,Telecommunication Services,132.289977,Values1314b,0.175711767,2012
Insurance,2012,CA,BRIAN,BILBRAY,52,BRIAN P BILBRAY,R,146450,0.089210006,1641632,1,144459,0.4882,Financials,,,,0,5,2605846,0.629980436,94,Financials,5999.823849,Values1314b,0.542910069,2012
Telecom Services & Equipment,2012,CA,SCOTT,PETERS,52,SCOTT PETERS,D,22000,0.022816512,964214,0,151451,0.5118,Telecommunication Services,,,,1,5,2605846,0.370019564,99,Telecommunication Services,132.289977,Values1314b,0.175711767,2012
Health Services/HMOs,2012,CA,BRIAN,BILBRAY,52,BRIAN P BILBRAY,R,235600,0.143515721,1641632,1,144459,0.4882,Health Care,,,,0,3,2605846,0.629980436,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Misc Finance,2012,CA,SCOTT,PETERS,52,SCOTT PETERS,D,91820,0.095227823,964214,0,151451,0.5118,Financials,,,,1,3,2605846,0.370019564,94,Financials,5999.823849,Values1314b,0.542910069,2012
Computers/Internet,2012,CA,BRIAN,BILBRAY,52,BRIAN P BILBRAY,R,149382,0.090996033,1641632,1,144459,0.4882,Consumer Discretionary,Information Technology,,,0,4,2605846,0.629980436,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Business Services,2012,CA,SCOTT,PETERS,52,SCOTT PETERS,D,38250,0.039669617,964214,0,151451,0.5118,Consumer Discretionary,Industrials,,,1,4,2605846,0.370019564,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Misc Business,2012,CA,NICK,POPADITCH,53,NICK POPADITCH,R,6500,0.102360593,63501,0,103482,0.3857,Materials,Consumer Discretionary,Consumer Staples,Industrials,0,4,463545,0.136989936,98,Materials,2244.49036,Values1314b,0.413267616,2012
Defense Aerospace,2012,CA,SUSAN,DAVIS,53,SUSAN A DAVIS,D,57750,0.14435912,400044,1,164825,0.6143,Industrials,,,,1,2,463545,0.863010064,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Business Services,2012,CA,SUSAN,DAVIS,53,SUSAN A DAVIS,D,47550,0.118861925,400044,1,164825,0.6143,Consumer Discretionary,Industrials,,,1,3,463545,0.863010064,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Construction Services,2012,CA,NICK,POPADITCH,53,NICK POPADITCH,R,6850,0.107872317,63501,0,103482,0.3857,Industrials,,,,0,3,463545,0.136989936,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Commercial Banks,2012,CA,NICK,POPADITCH,53,NICK POPADITCH,R,1500,0.023621675,63501,0,103482,0.3857,Financials,,,,0,7,463545,0.136989936,94,Financials,5999.823849,Values1314b,0.542910069,2012
Crop Production & Basic Processing,2012,CA,NICK,POPADITCH,53,NICK POPADITCH,R,3500,0.055117242,63501,0,103482,0.3857,Consumer Staples,,,,0,6,463545,0.136989936,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Health Services/HMOs,2012,CA,SUSAN,DAVIS,53,SUSAN A DAVIS,D,42900,0.107238204,400044,1,164825,0.6143,Health Care,,,,1,4,463545,0.863010064,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Automotive,2012,CA,NICK,POPADITCH,53,NICK POPADITCH,R,500,0.007873892,63501,0,103482,0.3857,Consumer Discretionary,,,,0,9,463545,0.136989936,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Health Services/HMOs,2012,CA,NICK,POPADITCH,53,NICK POPADITCH,R,8000,0.125982268,63501,0,103482,0.3857,Health Care,,,,0,2,463545,0.136989936,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Securities & Investment,2012,CA,SUSAN,DAVIS,53,SUSAN A DAVIS,D,12250,0.030621632,400044,1,164825,0.6143,Financials,,,,1,7,463545,0.863010064,94,Financials,5999.823849,Values1314b,0.542910069,2012
Insurance,2012,CA,DORIS,MATSUI,6,DORIS O MATSUI,D,43800,0.071097779,616053,1,160667,0.7505,Financials,,,,1,6,616303,0.999594355,94,Financials,5999.823849,Values1314b,0.542910069,2012
Chemical & Related Manufacturing,2012,CA,DORIS,MATSUI,6,DORIS O MATSUI,D,12500,0.020290462,616053,1,160667,0.7505,Materials,,,,1,10,616303,0.999594355,98,Materials,2244.49036,Values1314b,0.413267616,2012
Telecom Services & Equipment,2012,CA,DORIS,MATSUI,6,DORIS O MATSUI,D,69870,0.113415567,616053,1,160667,0.7505,Telecommunication Services,,,,1,5,616303,0.999594355,99,Telecommunication Services,132.289977,Values1314b,0.175711767,2012
Electric Utilities,2012,CA,DORIS,MATSUI,6,DORIS O MATSUI,D,14750,0.023942745,616053,1,160667,0.7505,Utilities,,,,1,8,616303,0.999594355,100,Utilities,1570.556263,Values1314b,0.473743269,2012
Health Services/HMOs,2012,CA,DORIS,MATSUI,6,DORIS O MATSUI,D,71700,0.11638609,616053,1,160667,0.7505,Health Care,,,,1,4,616303,0.999594355,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Computers/Internet,2012,CA,DORIS,MATSUI,6,DORIS O MATSUI,D,102323,0.166094476,616053,1,160667,0.7505,Consumer Discretionary,Information Technology,,,1,3,616303,0.999594355,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Crop Production & Basic Processing,2012,CA,DORIS,MATSUI,6,DORIS O MATSUI,D,26407,0.042864818,616053,1,160667,0.7505,Consumer Staples,,,,1,7,616303,0.999594355,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Defense Aerospace,2012,CA,DORIS,MATSUI,6,DORIS O MATSUI,D,13000,0.021102081,616053,1,160667,0.7505,Industrials,,,,1,9,616303,0.999594355,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Hospitals/Nursing Homes,2012,CA,AMI,BERA,7,AMI BERA,D,45480,0.026436527,1720347,0,141241,0.5168,Health Care,,,,1,4,3226126,0.533254746,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Insurance,2012,CA,DAN,LUNGREN,7,DAN LUNGREN,R,53750,0.035695809,1505779,1,132050,0.4832,Financials,,,,0,6,3226126,0.466745254,94,Financials,5999.823849,Values1314b,0.542910069,2012
Securities & Investment,2012,CA,AMI,BERA,7,AMI BERA,D,45390,0.026384212,1720347,0,141241,0.5168,Financials,,,,1,5,3226126,0.533254746,94,Financials,5999.823849,Values1314b,0.542910069,2012
Business Services,2012,CA,DAN,LUNGREN,7,DAN LUNGREN,R,162050,0.107618714,1505779,1,132050,0.4832,Consumer Discretionary,Industrials,,,0,4,3226126,0.466745254,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Railroads,2012,CA,DAN,LUNGREN,7,DAN LUNGREN,R,47000,0.03121308,1505779,1,132050,0.4832,Industrials,,,,0,7,3226126,0.466745254,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Agricultural Services/Products,2012,CA,DAN,LUNGREN,7,DAN LUNGREN,R,231504,0.153743677,1505779,1,132050,0.4832,Consumer Staples,,,,0,3,3226126,0.466745254,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Computers/Internet,2012,CA,AMI,BERA,7,AMI BERA,D,66150,0.038451545,1720347,0,141241,0.5168,Consumer Discretionary,Information Technology,,,1,3,3226126,0.533254746,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Oil & Gas,2012,CA,DAN,LUNGREN,7,DAN LUNGREN,R,95700,0.063555143,1505779,1,132050,0.4832,Energy,,,,0,5,3226126,0.466745254,93,Energy,2302.988878,Values1314b,0.151340006,2012
Chemical & Related Manufacturing,2012,CA,DAN,LUNGREN,7,DAN LUNGREN,R,42300,0.028091772,1505779,1,132050,0.4832,Materials,,,,0,8,3226126,0.466745254,98,Materials,2244.49036,Values1314b,0.413267616,2012
Computers/Internet,2012,CA,GREGG,IMUS,8,GREGG IMUS,R,900,0.019137128,47029,0,76551,0.4261,Consumer Discretionary,Information Technology,,,0,8,378212,0.124345605,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Automotive,2012,CA,PAUL,COOK,8,PAUL COOK,R,55316,0.167025481,331183,0,103093,0.5739,Consumer Discretionary,,,,1,3,378212,0.875654395,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Trucking,2012,CA,GREGG,IMUS,8,GREGG IMUS,R,1200,0.025516171,47029,0,76551,0.4261,Industrials,,,,0,7,378212,0.124345605,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Misc Business,2012,CA,GREGG,IMUS,8,GREGG IMUS,R,400,0.00850539,47029,0,76551,0.4261,Materials,Consumer Discretionary,Consumer Staples,Industrials,0,9,378212,0.124345605,98,Materials,2244.49036,Values1314b,0.413267616,2012
Electric Utilities,2012,CA,PAUL,COOK,8,PAUL COOK,R,14250,0.043027571,331183,0,103093,0.5739,Utilities,,,,1,5,378212,0.875654395,100,Utilities,1570.556263,Values1314b,0.473743269,2012
Crop Production & Basic Processing,2012,CA,GREGG,IMUS,8,GREGG IMUS,R,1759,0.037402454,47029,0,76551,0.4261,Consumer Staples,,,,0,5,378212,0.124345605,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Insurance,2012,CA,PAUL,COOK,8,PAUL COOK,R,9250,0.027930178,331183,0,103093,0.5739,Financials,,,,1,8,378212,0.875654395,94,Financials,5999.823849,Values1314b,0.542910069,2012
Building Materials & Equipment,2012,CA,PAUL,COOK,8,PAUL COOK,R,12000,0.036233744,331183,0,103093,0.5739,Materials,Industrials,,,1,6,378212,0.875654395,98,Materials,2244.49036,Values1314b,0.413267616,2012
Hospitals/Nursing Homes,2012,CA,PAUL,COOK,8,PAUL COOK,R,12000,0.036233744,331183,0,103093,0.5739,Health Care,,,,1,7,378212,0.875654395,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Hospitals/Nursing Homes,2012,CA,GREGG,IMUS,8,GREGG IMUS,R,3500,0.074422165,47029,0,76551,0.4261,Health Care,,,,0,4,378212,0.124345605,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Insurance,2012,CA,GREGG,IMUS,8,GREGG IMUS,R,5250,0.111633248,47029,0,76551,0.4261,Financials,,,,0,3,378212,0.124345605,94,Financials,5999.823849,Values1314b,0.542910069,2012
Home Builders,2012,CA,PAUL,COOK,8,PAUL COOK,R,24500,0.073977227,331183,0,103093,0.5739,Industrials,,,,1,4,378212,0.875654395,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Business Services,2012,CA,JERRY,MCNERNEY,9,JERRY MCNERNEY,D,131202,0.094931584,1382069,1,118373,0.5555,Consumer Discretionary,Industrials,,,1,3,2947770,0.468852387,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Insurance,2012,CA,RICKY,GILL,9,RICKY GILL,R,120250,0.076802659,1565701,0,94704,0.4445,Financials,,,,0,3,2947770,0.531147613,94,Financials,5999.823849,Values1314b,0.542910069,2012
Hospitals/Nursing Homes,2012,CA,RICKY,GILL,9,RICKY GILL,R,58251,0.037204422,1565701,0,94704,0.4445,Health Care,,,,0,5,2947770,0.531147613,95,Health Care,5966.566284,Values1314b,0.782492615,2012
Agricultural Services/Products,2012,CA,RICKY,GILL,9,RICKY GILL,R,413540,0.264124504,1565701,0,94704,0.4445,Consumer Staples,,,,0,2,2947770,0.531147613,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Misc Finance,2012,CA,JERRY,MCNERNEY,9,JERRY MCNERNEY,D,83172,0.06017934,1382069,1,118373,0.5555,Financials,,,,1,4,2947770,0.468852387,94,Financials,5999.823849,Values1314b,0.542910069,2012
Oil & Gas,2012,CA,RICKY,GILL,9,RICKY GILL,R,50600,0.032317792,1565701,0,94704,0.4445,Energy,,,,0,7,2947770,0.531147613,93,Energy,2302.988878,Values1314b,0.151340006,2012
Misc Business,2012,CA,RICKY,GILL,9,RICKY GILL,R,51501,0.032893254,1565701,0,94704,0.4445,Materials,Consumer Discretionary,Consumer Staples,Industrials,0,6,2947770,0.531147613,98,Materials,2244.49036,Values1314b,0.413267616,2012
Trucking,2012,CA,RICKY,GILL,9,RICKY GILL,R,28701,0.018331086,1565701,0,94704,0.4445,Industrials,,,,0,8,2947770,0.531147613,96,Industrials,5442.195259,Values1314b,0.555140148,2012
Electric Utilities,2012,CA,DIANNE,FEINSTEIN,S,DIANNE FEINSTEIN,D,313450,0.068067392,4604995,1,7864624,0.6252,Utilities,,,,1,6,4845552,0.950355089,100,Utilities,1570.556263,Values1314b,0.473743269,2012
Misc Finance,2012,CA,DIANNE,FEINSTEIN,S,DIANNE FEINSTEIN,D,408303,0.088665243,4604995,1,7864624,0.6252,Financials,,,,1,5,4845552,0.950355089,94,Financials,5999.823849,Values1314b,0.542910069,2012
Computers/Internet,2012,CA,DIANNE,FEINSTEIN,S,DIANNE FEINSTEIN,D,714359,0.155126987,4604995,1,7864624,0.6252,Consumer Discretionary,Information Technology,,,1,3,4845552,0.950355089,91,Consumer Discretionary,8184.442504,Values1314b,0.6440764,2012
Food & Beverage,2012,CA,ELIZABETH,EMKEN,S,ELIZABETH EMKEN,R,6000,0.024942114,240557,0,4713887,0.3748,Consumer Staples,,,,0,6,4845552,0.049644911,92,Consumer Staples,2704.199142,Values1314b,0.523467767,2012
Misc Finance,2012,CA,ELIZABETH,EMKEN,S,ELIZABETH EMKEN,R,38850,0.161500185,240557,0,4713887,0.3748,Financials,,,,0,2,4845552,0.049644911,94,Financials,5999.823849,Values1314b,0.542910069,2012
Misc Business,2012,CA,ELIZABETH,EMKEN,S,ELIZABETH EMKEN,R,3450,0.014341715,240557,0,4713887,0.3748,Materials,Consumer Discretionary,Consumer Staples,Industrials,0,9,4845552,0.049644911,98,Materials,2244.49036,Values1314b,0.413267616,2012
