KEY,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,INDUSTRYPERCENT,CANDTOTAL,INCUMBENT,VOTES,PERCENT,WINNER,rank 1,rank 2,rank 3,rank 4,rank 5,AMOUNT of 1,AMOUNT of 2,AMOUNT of 3,AMOUNT of 4,AMOUNT of 5
VA|7|JACK|TRAMMELL|2014,2014,VA,JACK,TRAMMELL,7,JACK TRAMMELL,D,0.088430361,196765,0,89793,0.369,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Utilities,109451,43864,20450,17400,3000
VA|7|JAMES|CARR|2014,2014,VA,JAMES,CARR,7,JAMES CARR,I,0.092592593,2700,0,5347,0.022,L,Consumer Staples,Not publicly traded,Not for profit,Information Technology,Consumer Discretionary,1200,500,500,250,250
VA|8|DON|BEYER|2014,2014,VA,DON,BEYER,8,DON BEYER,D,0.115873427,1338961,0,127981,0.63,W,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Industrials,514943,435428,155150,120540,65350
VA|8|GWENDOLYN|BECK|2014,2014,VA,GWENDOLYN,BECK,8,GWENDOLYN BECK,I,0.048309179,20700,0,5421,0.027,L,Not for profit,Not publicly traded,Other,Consumer Discretionary,Information Technology,10350,6350,2000,1000,1000
VA|8|JEFFREY|CARSON|2014,2014,VA,JEFFREY,CARSON,8,JEFFREY CARSON,I,0.069560378,14376,0,4403,0.022,L,Not for profit,Other,Consumer Discretionary,Financials,Industrials,10226,1150,1000,1000,1000
VA|9|MORGAN|GRIFFITH|2014,2014,VA,MORGAN,GRIFFITH,9,MORGAN GRIFFITH,R,0.118285658,603987,1,117032,0.749,W,Not for profit,Consumer Discretionary,Not publicly traded,Materials,Utilities,139908,71443,67836,62450,62000
VA|10|BARBARA|COMSTOCK|2014,2014,VA,BARBARA,COMSTOCK,10,BARBARA COMSTOCK,R,0.11908148,1861255,0,125864,0.566,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Energy,675404,530567,326523,221641,63250
VA|10|JOHN|FOUST|2014,2014,VA,JOHN,FOUST,10,JOHN FOUST,D,0.079197279,1177894,0,89896,0.404,L,Not for profit,Not publicly traded,Consumer Discretionary,Financials,NULL,805569,257989,93286,21050,0
VA|10|WILLIAM|REDPATH|2014,2014,VA,WILLIAM,REDPATH,10,WILLIAM REDPATH,I,0.258706468,10050,0,3393,0.015,L,Not for profit,Consumer Staples,Not publicly traded,Other,NULL,6200,2600,1000,250,0
VA|11|GERRY|CONNOLLY|2014,2014,VA,GERRY,CONNOLLY,11,GERRY CONNOLLY,D,0.098889283,1013760,1,106726,0.569,W,Not for profit,Not publicly traded,Industrials,Information Technology,Consumer Discretionary,370613,205067,171030,108550,100250
VA|11|MARC|HARROLD|2014,2014,VA,MARC,HARROLD,11,MARC HARROLD,I,0.615384615,1950,0,3263,0.017,L,Consumer Staples,Other,Not for profit,NULL,NULL,1200,500,250,0,0
VA|11|SUZANNE|SCHOLTE|2014,2014,VA,SUZANNE,SCHOLTE,11,SUZANNE SCHOLTE,R,0.189411556,118261,0,75760,0.404,L,Not for profit,Consumer Discretionary,Not publicly traded,Financials,Information Technology,60108,22400,15334,4500,4050
VA|S|ED|GILLESPIE|2014,2014,VA,ED,GILLESPIE,S,ED GILLESPIE,R,0.13075469,4077001,0,1054556,0.484,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Energy,1228506,1037096,809029,533087,196450
VA|S|MARK|WARNER|2014,2014,VA,MARK,WARNER,S,MARK WARNER,D,0.043974909,9757587,1,1071283,0.492,W,Financials,Not publicly traded,Not for profit,Health Care,Consumer Discretionary,3215956,2572889,2173613,440700,429089
VA|S|ROBERT|SARVIS|2014,2014,VA,ROBERT,SARVIS,S,ROBERT CHRISTOPHER SARVIS,I,0.028955293,8634,0,53396,0.025,L,Not for profit,Other,Consumer Discretionary,Financials,Industrials,7434,500,250,250,200
VT|1|MARK|DONKA|2014,2014,VT,MARK,DONKA,0,MARK DONKA,R,0.217391304,4600,0,59903,0.311,L,Not for profit,Consumer Staples,NULL,NULL,NULL,3600,1000,0,0,0
VT|1|PETER|WELCH|2014,2014,VT,PETER,WELCH,0,PETER WELCH,D,0.117795449,689755,1,123896,0.644,W,Not for profit,Not publicly traded,Telecommunication Services,Consumer Discretionary,Health Care,231115,123690,93750,81250,49700
WA|1|PEDRO|CELIS|2014,2014,WA,PEDRO,CELIS,1,PEDRO CELIS,R,0.04317425,403018,0,96145,0.45,L,Not for profit,Information Technology,Not publicly traded,Financials,Consumer Discretionary,205916,76350,44302,38700,17400
WA|1|SUZAN|DELBENE|2014,2014,WA,SUZAN,DELBENE,1,SUZAN DELBENE,D,0.1195034,1345309,1,117337,0.55,W,Not for profit,Consumer Discretionary,Information Technology,Not publicly traded,Financials,766430,160769,145235,128250,63725
WA|2|BJ|GUILLOT|2014,2014,WA,BJ,GUILLOT,2,BJ GUILLOT,R,0.705882353,1700,0,76323,0.393,L,Consumer Staples,Not for profit,NULL,NULL,NULL,1200,500,0,0,0
WA|2|RICK|LARSEN|2014,2014,WA,RICK,LARSEN,2,RICK LARSEN,D,0.044537251,684820,1,118082,0.607,W,Industrials,Not for profit,Not publicly traded,Financials,Energy,253765,218556,87749,52000,30500
WA|3|BOB|DINGETHAL|2014,2014,WA,BOB,DINGETHAL,3,BOB DINGETHAL,D,0.048131205,102740,0,76839,0.385,L,Not for profit,Not publicly traded,Consumer Staples,Consumer Discretionary,Financials,61350,24645,5000,4945,3300
WA|3|JAIME|BEUTLER|2014,2014,WA,JAIME,BEUTLER,3,JAIME HERRERA BEUTLER,R,0.038905406,839215,1,123002,0.615,W,Not for profit,Not publicly traded,Financials,Materials,Industrials,361482,129550,116950,82933,66000
WA|4|CLINT|DIDIER|2014,2014,WA,CLINT,DIDIER,4,CLINT DIDIER,R,0.019461231,292890,0,74010,0.491,L,Not for profit,Consumer Staples,Not publicly traded,Industrials,Materials,174840,55825,23500,19250,11175
WA|4|DANIEL|NEWHOUSE|2014,2014,WA,DANIEL,NEWHOUSE,4,DANIEL MILTON NEWHOUSE,R,0.52764058,597473,0,76624,0.509,W,Consumer Staples,Not for profit,Not publicly traded,Materials,Financials,315251,136290,63132,27200,24350
WA|5|CATHY|RODGERS|2014,2014,WA,CATHY,RODGERS,5,CATHY MCMORRIS RODGERS,R,0.058006527,1444665,1,120419,0.604,W,Not for profit,Financials,Not publicly traded,Consumer Staples,Health Care,325061,304237,226365,145167,124100
WA|5|JOE|PAKOOTAS|2014,2014,WA,JOE,PAKOOTAS,5,JOE PAKOOTAS,D,0.373452706,106557,0,79113,0.396,L,Not for profit,Consumer Discretionary,Not publicly traded,Industrials,Financials,55028,39794,7435,3250,750
WA|6|DEREK|KILMER|2014,2014,WA,DEREK,KILMER,6,DEREK KILMER,D,0.063494831,1009531,1,139790,0.63,W,Not for profit,Not publicly traded,Financials,Industrials,Consumer Discretionary,490697,165124,126150,93160,64100
WA|6|MARTIN|MCCLENDON|2014,2014,WA,MARTIN,MCCLENDON,6,MARTIN MCCLENDON,R,0.080645161,12400,0,82134,0.37,L,Not for profit,Not publicly traded,Health Care,Consumer Discretionary,Materials,6900,2250,2000,1000,250
WA|7|CRAIG|KELLER|2014,2014,WA,CRAIG,KELLER,7,CRAIG KELLER,R,1,2850,0,43479,0.192,L,Not for profit,NULL,NULL,NULL,NULL,2850,0,0,0,0
WA|7|JIM|MCDERMOTT|2014,2014,WA,JIM,MCDERMOTT,7,JIM MCDERMOTT,D,0.012226298,449850,1,182519,0.808,W,Not for profit,Not publicly traded,Health Care,Financials,Consumer Staples,292300,42850,42750,37000,15250
WA|8|DAVE|REICHERT|2014,2014,WA,DAVE,REICHERT,8,DAVE REICHERT,R,0.085240816,754310,1,119420,0.634,W,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Industrials,236888,160650,108900,64298,51000
WA|8|JASON|RITCHIE|2014,2014,WA,JASON,RITCHIE,8,JASON RITCHIE,D,0.023151301,73430,0,68841,0.366,L,Not for profit,Health Care,Industrials,Consumer Discretionary,Consumer Staples,57530,5500,5200,1700,1500
WA|9|ADAM|SMITH|2014,2014,WA,ADAM,SMITH,9,ADAM SMITH,D,0.064739547,761482,1,107368,0.707,W,Industrials,Not publicly traded,Not for profit,Information Technology,Financials,271200,138078,137641,53650,53550
WA|9|DOUG|BASLER|2014,2014,WA,DOUG,BASLER,9,DOUG BASLER,R,0.217391304,1150,0,44564,0.293,L,Not for profit,Information Technology,Materials,NULL,NULL,650,250,250,0,0
WA|10|DENNIS|HECK|2014,2014,WA,DENNIS,HECK,10,DENNIS HECK,D,0.035211558,1065332,1,95001,0.546,W,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Industrials,398866,308640,237505,37512,29400
WA|10|JOYCE|MCDONALD|2014,2014,WA,JOYCE,MCDONALD,10,JOYCE MCDONALD,R,0.134279476,45800,0,78955,0.454,L,Not for profit,Consumer Discretionary,Financials,Consumer Staples,Materials,23700,6150,5200,4200,2900
WI|1|PAUL|RYAN|2014,2014,WI,PAUL,RYAN,1,PAUL RYAN,R,0.067963263,4484923,1,182118,0.633,W,Financials,Not for profit,Not publicly traded,Health Care,Consumer Discretionary,1309106,1232893,603849,470701,304810
WI|1|ROB|ZERBAN|2014,2014,WI,ROB,ZERBAN,1,ROB ZERBAN,D,0.111828622,245912,0,105465,0.367,L,Not for profit,Consumer Discretionary,Not publicly traded,Financials,Materials,157367,27500,24100,13795,7600
WI|2|MARK|POCAN|2014,2014,WI,MARK,POCAN,2,MARK POCAN,D,0.028624254,578181,1,224548,0.685,W,Not for profit,Not publicly traded,Financials,Health Care,Utilities,350842,73989,73800,29250,19500
WI|2|PETER|THERON|2014,2014,WI,PETER,THERON,2,PETER THERON,R,1,2800,0,103303,0.315,L,Not for profit,NULL,NULL,NULL,NULL,2800,0,0,0,0
WI|3|RON|KIND|2014,2014,WI,RON,KIND,3,RON KIND,D,0.082176851,1490079,1,155221,0.567,W,Financials,Health Care,Not for profit,Not publicly traded,Consumer Discretionary,414944,296775,267600,194488,122450
WI|3|TONY|KURTZ|2014,2014,WI,TONY,KURTZ,3,TONY KURTZ,R,0.16809853,119192,0,118669,0.433,L,Not for profit,Consumer Discretionary,Materials,Health Care,Consumer Staples,56650,20036,11600,8250,7700
WI|4|DAN|SEBRING|2014,2014,WI,DAN,SEBRING,4,DAN SEBRING,R,0.094339623,2650,0,68386,0.269,L,Not for profit,Financials,Consumer Staples,Consumer Discretionary,NULL,1000,900,500,250,0
WI|4|GWEN|MOORE|2014,2014,WI,GWEN,MOORE,4,GWEN MOORE,D,0.064121998,745454,1,178822,0.703,W,Financials,Not for profit,Not publicly traded,Consumer Discretionary,Utilities,373000,237400,72904,47800,14350
WI|5|CHRIS|ROCKWOOD|2014,2014,WI,CHRIS,ROCKWOOD,5,CHRIS ROCKWOOD,D,0.071428571,3500,0,101065,0.305,L,Not for profit,Consumer Discretionary,NULL,NULL,NULL,3250,250,0,0,0
WI|5|F|SENSENBRENNER|2014,2014,WI,F,SENSENBRENNER,5,F JAMES SENSENBRENNER JR,R,0.245874191,266372,1,230725,0.695,W,Consumer Discretionary,Not publicly traded,Not for profit,Telecommunication Services,Financials,65494,49330,45498,41500,33550
WI|6|GLENN|GROTHMAN|2014,2014,WI,GLENN,GROTHMAN,6,GLENN S GROTHMAN,R,0.082226439,513825,0,169625,0.568,W,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Consumer Staples,286042,64726,56857,42250,20900
WI|6|MARK|HARRIS|2014,2014,WI,MARK,HARRIS,6,MARK L HARRIS,D,0.012198454,102472,0,122146,0.409,L,Not for profit,Not publicly traded,Financials,Health Care,Information Technology,84495,7300,3800,2550,1250
WI|7|KELLY|WESTLUND|2014,2014,WI,KELLY,WESTLUND,7,KELLY WESTLUND,D,0.062552601,219815,0,112895,0.395,L,Not for profit,Not publicly traded,Consumer Discretionary,Consumer Staples,Information Technology,174775,21440,13750,4350,3000
WI|7|SEAN|DUFFY|2014,2014,WI,SEAN,DUFFY,7,SEAN P DUFFY,R,0.090936291,1490648,1,169451,0.592,W,Financials,Not for profit,Not publicly traded,Consumer Discretionary,Health Care,609704,368080,146333,135554,84127
WI|8|REID|RIBBLE|2014,2014,WI,REID,RIBBLE,8,REID RIBBLE,R,0.04267461,1028621,1,188370,0.651,W,Not for profit,Consumer Staples,Industrials,Financials,Materials,312191,184278,115739,111967,89400
WI|8|RON|GRUETT|2014,2014,WI,RON,GRUETT,8,RON GRUETT,D,0.111111111,9000,0,101045,0.349,L,Not for profit,Financials,NULL,NULL,NULL,8000,1000,0,0,0
WV|1|DAVID|MCKINLEY|2014,2014,WV,DAVID,MCKINLEY,1,DAVID MCKINLEY,R,0.060498061,1001685,1,91941,0.64,W,Not for profit,Materials,Not publicly traded,Energy,Health Care,302880,203155,144350,98750,76350
WV|1|GLEN|GAINER|2014,2014,WV,GLEN,GAINER,1,GLEN GAINER,D,0.04283868,275452,0,51755,0.36,L,Not publicly traded,Not for profit,Energy,Consumer Staples,Financials,138350,94802,11950,11800,7100
WV|2|ALEX|MOONEY|2014,2014,WV,ALEX,MOONEY,2,ALEX MOONEY,R,0.125464303,1187533,0,72237,0.471,W,Not for profit,Not publicly traded,Consumer Discretionary,Materials,Financials,669789,151681,148993,104870,78733
WV|2|EDWARD|RABEL|2014,2014,WV,EDWARD,RABEL,2,EDWARD LAWRENCE RABEL JR,I,0.148148148,8100,0,6211,0.04,L,Not for profit,Materials,NULL,NULL,NULL,6900,1200,0,0,0
WV|2|NICK|CASEY|2014,2014,WV,NICK,CASEY,2,NICK CASEY,D,0.053573681,1086093,0,67325,0.439,L,Not for profit,Not publicly traded,Financials,Energy,Utilities,436969,429485,80250,58186,31500
WV|3|EVAN|JENKINS|2014,2014,WV,EVAN,JENKINS,3,EVAN JENKINS,R,0.060901965,1168271,0,77170,0.553,W,Not for profit,Materials,Not publicly traded,Financials,Consumer Discretionary,588579,187400,139533,86783,71150
WV|3|NICK|RAHALL|2014,2014,WV,NICK,RAHALL,3,NICK RAHALL,D,0.021287215,1648877,1,62309,0.447,L,Not for profit,Industrials,Not publicly traded,Materials,Utilities,789571,357918,315438,80100,70750
WV|S|JOHN|BUCKLEY|2014,2014,WV,JOHN,BUCKLEY,S,JOHN BUCKLEY,I,0.213675214,5850,0,7360,0.016,L,Not for profit,Consumer Discretionary,Consumer Staples,Financials,Not publicly traded,2450,1250,1000,500,400
WV|S|NATALIE|TENNANT|2014,2014,WV,NATALIE,TENNANT,S,NATALIE TENNANT,D,0.026973516,1878880,0,155456,0.345,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,NULL,1285815,480994,61391,50680,0
WV|S|SHELLEY|CAPITO|2014,2014,WV,SHELLEY,CAPITO,S,SHELLEY MOORE CAPITO,R,0.045714564,4087297,0,280123,0.621,W,Financials,Not for profit,Not publicly traded,Materials,Energy,1128018,1087127,797698,405649,272866
WY|1|CYNTHIA|LUMMIS|2014,2014,WY,CYNTHIA,LUMMIS,0,CYNTHIA MARIE LUMMIS,R,0.024532277,326101,1,111129,0.685,W,Energy,Not for profit,Materials,Consumer Staples,Not publicly traded,90300,44101,39500,37750,36250
WY|1|RICHARD|GRAYSON|2014,2014,WY,RICHARD,GRAYSON,0,RICHARD GRAYSON,D,1,2000,0,37365,0.23,L,Not for profit,NULL,NULL,NULL,NULL,2000,0,0,0,0
WY|S|CHARLES|HARDY|2014,2014,WY,CHARLES,HARDY,S,CHARLES E HARDY,D,0.071579407,13733,0,29043,0.176,L,Not for profit,Not publicly traded,Information Technology,NULL,NULL,7500,5250,983,0,0
WY|S|CURT|GOTTSHALL|2014,2014,WY,CURT,GOTTSHALL,S,CURT GOTTSHALL,I,1,2500,0,13175,0.08,L,Not for profit,NULL,NULL,NULL,NULL,2500,0,0,0,0
WY|S|MIKE|ENZI|2014,2014,WY,MIKE,ENZI,S,MIKE ENZI,R,0.070538265,2368927,1,119534,0.723,W,Not for profit,Financials,Health Care,Not publicly traded,Energy,683006,473294,411025,260769,196783
